ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
1.2.10,true,process,process.vpid,long,core,,4242,Virtual process id.
1.2.10,true,process,process.working_directory,keyword,extended,,/home/alice,The working directory of the process.
1.2.10,true,process,process.working_directory.text,match_only_text,extended,,/home/alice,The working directory of the process.
1.2.10,true,related,related.hash,keyword,extended,array,,All the hashes seen on your event.
1.2.10,true,related,related.hosts,keyword,extended,array,,All the host identifiers seen on your event.
1.2.10,true,related,related.ip,ip,extended,array,,All of the IPs seen on your event.
1.2.10,true,related,related.user,keyword,extended,array,,All the user names or other user identifiers seen on the event.
1.2.10,true,repository,repository.name,keyword,custom,,local-release,The name of repository.
1.2.10,true,repository,repository.type,keyword,custom,,php-proxy,The type of repository.
1.2.10,true,service,service.address,keyword,extended,,172.26.0.2:5432,Address of this service.
1.2.10,true,service,service.environment,keyword,extended,,production,Environment of the service.
1.2.10,true,service,service.ephemeral_id,keyword,extended,,8a4f500f,Ephemeral identifier of this service.
1.2.10,true,service,service.http.request.body.bytes,long,extended,,887,Size in bytes of the request body.
1.2.10,true,service,service.http.request.body.content,wildcard,extended,,Hello world,The full HTTP request body.
1.2.10,true,service,service.http.request.body.content.text,match_only_text,extended,,Hello world,The full HTTP request body.
1.2.10,true,service,service.http.request.bytes,long,extended,,1437,Total size in bytes of the request (body and headers).
1.2.10,true,service,service.http.request.headers,object,custom,,{'Accept': 'text/html'},The HTTP request headers
1.2.10,true,service,service.http.request.id,keyword,extended,,123e4567-e89b-12d3-a456-426614174000,HTTP request ID.
1.2.10,true,service,service.http.request.method,keyword,extended,,POST,HTTP request method.
1.2.10,true,service,service.http.request.mime_type,keyword,extended,,image/gif,Mime type of the body of the request.
1.2.10,true,service,service.http.request.referrer,keyword,extended,,https://blog.example.com/,Referrer for this HTTP request.
1.2.10,true,service,service.http.request.timeout,long,custom,,10,The request timeout in seconds.
1.2.10,true,service,service.http.response.body.bytes,long,extended,,887,Size in bytes of the response body.
1.2.10,true,service,service.http.response.body.content,wildcard,extended,,Hello world,The full HTTP response body.
1.2.10,true,service,service.http.response.body.content.text,match_only_text,extended,,Hello world,The full HTTP response body.
1.2.10,true,service,service.http.response.bytes,long,extended,,1437,Total size in bytes of the response (body and headers).
1.2.10,true,service,service.http.response.headers,object,custom,,{'Content-Type': 'text/html'},The HTTP response headers
1.2.10,true,service,service.http.response.mime_type,keyword,extended,,image/gif,Mime type of the body of the response.
1.2.10,true,service,service.http.response.status_code,long,extended,,404,HTTP response status code.
1.2.10,true,service,service.http.response.time,long,custom,,1000,The amount of time needed for a request to complete.
1.2.10,true,service,service.http.version,keyword,extended,,1.1,HTTP version.
1.2.10,true,service,service.id,keyword,core,,d37e5ebfe0ae6c4972dbe9f0174a1637bb8247f6,Unique identifier of the running service.
1.2.10,true,service,service.name,keyword,core,,elasticsearch-metrics,Name of the service.
1.2.10,true,service,service.node.name,keyword,extended,,instance-0000000016,Name of the service node.
1.2.10,true,service,service.node.role,keyword,extended,,background_tasks,Deprecated role (singular) of the service node.
1.2.10,true,service,service.node.roles,keyword,extended,array,"[""ui"", ""background_tasks""]",Roles of the service node.
1.2.10,true,service,service.origin.address,keyword,extended,,172.26.0.2:5432,Address of this service.
1.2.10,true,service,service.origin.environment,keyword,extended,,production,Environment of the service.
1.2.10,true,service,service.origin.ephemeral_id,keyword,extended,,8a4f500f,Ephemeral identifier of this service.
1.2.10,true,service,service.origin.http.request.body.bytes,long,extended,,887,Size in bytes of the request body.
1.2.10,true,service,service.origin.http.request.body.content,wildcard,extended,,Hello world,The full HTTP request body.
1.2.10,true,service,service.origin.http.request.body.content.text,match_only_text,extended,,Hello world,The full HTTP request body.
1.2.10,true,service,service.origin.http.request.bytes,long,extended,,1437,Total size in bytes of the request (body and headers).
1.2.10,true,service,service.origin.http.request.headers,object,custom,,{'Accept': 'text/html'},The HTTP request headers
1.2.10,true,service,service.origin.http.request.id,keyword,extended,,123e4567-e89b-12d3-a456-426614174000,HTTP request ID.
1.2.10,true,service,service.origin.http.request.method,keyword,extended,,POST,HTTP request method.
1.2.10,true,service,service.origin.http.request.mime_type,keyword,extended,,image/gif,Mime type of the body of the request.
1.2.10,true,service,service.origin.http.request.referrer,keyword,extended,,https://blog.example.com/,Referrer for this HTTP request.
1.2.10,true,service,service.origin.http.request.timeout,long,custom,,10,The request timeout in seconds.
1.2.10,true,service,service.origin.http.response.body.bytes,long,extended,,887,Size in bytes of the response body.
1.2.10,true,service,service.origin.http.response.body.content,wildcard,extended,,Hello world,The full HTTP response body.
1.2.10,true,service,service.origin.http.response.body.content.text,match_only_text,extended,,Hello world,The full HTTP response body.
1.2.10,true,service,service.origin.http.response.bytes,long,extended,,1437,Total size in bytes of the response (body and headers).
1.2.10,true,service,service.origin.http.response.headers,object,custom,,{'Content-Type': 'text/html'},The HTTP response headers
1.2.10,true,service,service.origin.http.response.mime_type,keyword,extended,,image/gif,Mime type of the body of the response.
1.2.10,true,service,service.origin.http.response.status_code,long,extended,,404,HTTP response status code.
1.2.10,true,service,service.origin.http.response.time,long,custom,,1000,The amount of time needed for a request to complete.
1.2.10,true,service,service.origin.http.version,keyword,extended,,1.1,HTTP version.
1.2.10,true,service,service.origin.id,keyword,core,,d37e5ebfe0ae6c4972dbe9f0174a1637bb8247f6,Unique identifier of the running service.
1.2.10,true,service,service.origin.name,keyword,core,,elasticsearch-metrics,Name of the service.
1.2.10,true,service,service.origin.node.name,keyword,extended,,instance-0000000016,Name of the service node.
1.2.10,true,service,service.origin.node.role,keyword,extended,,background_tasks,Deprecated role (singular) of the service node.
1.2.10,true,service,service.origin.node.roles,keyword,extended,array,"[""ui"", ""background_tasks""]",Roles of the service node.
1.2.10,true,service,service.origin.state,keyword,core,,,Current state of the service.
1.2.10,true,service,service.origin.type,keyword,core,,elasticsearch,The type of the service.
1.2.10,true,service,service.origin.url.domain,keyword,extended,,www.elastic.co,Domain of the url.
1.2.10,true,service,service.origin.url.extension,keyword,extended,,png,"File extension from the request url, excluding the leading dot."
1.2.10,true,service,service.origin.url.fragment,keyword,extended,,,Portion of the url after the `#`.
1.2.10,true,service,service.origin.url.full,wildcard,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,service,service.origin.url.full.text,match_only_text,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,service,service.origin.url.original,wildcard,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.origin.url.original.length,token_count,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.origin.url.original.text,match_only_text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.origin.url.original.token,text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.origin.url.password,keyword,extended,,,Password of the request.
1.2.10,true,service,service.origin.url.path,wildcard,extended,,,"Path of the request, such as ""/search""."
1.2.10,true,service,service.origin.url.port,long,extended,,443,"Port of the request, such as 443."
1.2.10,true,service,service.origin.url.query,keyword,extended,,,Query string of the request.
1.2.10,true,service,service.origin.url.registered_domain,keyword,extended,,example.com,"The highest registered url domain, stripped of the subdomain."
1.2.10,true,service,service.origin.url.scheme,keyword,extended,,https,Scheme of the url.
1.2.10,true,service,service.origin.url.subdomain,keyword,extended,,east,The subdomain of the domain.
1.2.10,true,service,service.origin.url.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
1.2.10,true,service,service.origin.url.username,keyword,extended,,,Username of the request.
1.2.10,true,service,service.origin.version,keyword,core,,3.2.4,Version of the service.
1.2.10,true,service,service.state,keyword,core,,,Current state of the service.
1.2.10,true,service,service.target.address,keyword,extended,,172.26.0.2:5432,Address of this service.
1.2.10,true,service,service.target.environment,keyword,extended,,production,Environment of the service.
1.2.10,true,service,service.target.ephemeral_id,keyword,extended,,8a4f500f,Ephemeral identifier of this service.
1.2.10,true,service,service.target.http.request.body.bytes,long,extended,,887,Size in bytes of the request body.
1.2.10,true,service,service.target.http.request.body.content,wildcard,extended,,Hello world,The full HTTP request body.
1.2.10,true,service,service.target.http.request.body.content.text,match_only_text,extended,,Hello world,The full HTTP request body.
1.2.10,true,service,service.target.http.request.bytes,long,extended,,1437,Total size in bytes of the request (body and headers).
1.2.10,true,service,service.target.http.request.headers,object,custom,,{'Accept': 'text/html'},The HTTP request headers
1.2.10,true,service,service.target.http.request.id,keyword,extended,,123e4567-e89b-12d3-a456-426614174000,HTTP request ID.
1.2.10,true,service,service.target.http.request.method,keyword,extended,,POST,HTTP request method.
1.2.10,true,service,service.target.http.request.mime_type,keyword,extended,,image/gif,Mime type of the body of the request.
1.2.10,true,service,service.target.http.request.referrer,keyword,extended,,https://blog.example.com/,Referrer for this HTTP request.
1.2.10,true,service,service.target.http.request.timeout,long,custom,,10,The request timeout in seconds.
1.2.10,true,service,service.target.http.response.body.bytes,long,extended,,887,Size in bytes of the response body.
1.2.10,true,service,service.target.http.response.body.content,wildcard,extended,,Hello world,The full HTTP response body.
1.2.10,true,service,service.target.http.response.body.content.text,match_only_text,extended,,Hello world,The full HTTP response body.
1.2.10,true,service,service.target.http.response.bytes,long,extended,,1437,Total size in bytes of the response (body and headers).
1.2.10,true,service,service.target.http.response.headers,object,custom,,{'Content-Type': 'text/html'},The HTTP response headers
1.2.10,true,service,service.target.http.response.mime_type,keyword,extended,,image/gif,Mime type of the body of the response.
1.2.10,true,service,service.target.http.response.status_code,long,extended,,404,HTTP response status code.
1.2.10,true,service,service.target.http.response.time,long,custom,,1000,The amount of time needed for a request to complete.
1.2.10,true,service,service.target.http.version,keyword,extended,,1.1,HTTP version.
1.2.10,true,service,service.target.id,keyword,core,,d37e5ebfe0ae6c4972dbe9f0174a1637bb8247f6,Unique identifier of the running service.
1.2.10,true,service,service.target.name,keyword,core,,elasticsearch-metrics,Name of the service.
1.2.10,true,service,service.target.node.name,keyword,extended,,instance-0000000016,Name of the service node.
1.2.10,true,service,service.target.node.role,keyword,extended,,background_tasks,Deprecated role (singular) of the service node.
1.2.10,true,service,service.target.node.roles,keyword,extended,array,"[""ui"", ""background_tasks""]",Roles of the service node.
1.2.10,true,service,service.target.state,keyword,core,,,Current state of the service.
1.2.10,true,service,service.target.type,keyword,core,,elasticsearch,The type of the service.
1.2.10,true,service,service.target.url.domain,keyword,extended,,www.elastic.co,Domain of the url.
1.2.10,true,service,service.target.url.extension,keyword,extended,,png,"File extension from the request url, excluding the leading dot."
1.2.10,true,service,service.target.url.fragment,keyword,extended,,,Portion of the url after the `#`.
1.2.10,true,service,service.target.url.full,wildcard,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,service,service.target.url.full.text,match_only_text,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,service,service.target.url.original,wildcard,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.target.url.original.length,token_count,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.target.url.original.text,match_only_text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.target.url.original.token,text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.target.url.password,keyword,extended,,,Password of the request.
1.2.10,true,service,service.target.url.path,wildcard,extended,,,"Path of the request, such as ""/search""."
1.2.10,true,service,service.target.url.port,long,extended,,443,"Port of the request, such as 443."
1.2.10,true,service,service.target.url.query,keyword,extended,,,Query string of the request.
1.2.10,true,service,service.target.url.registered_domain,keyword,extended,,example.com,"The highest registered url domain, stripped of the subdomain."
1.2.10,true,service,service.target.url.scheme,keyword,extended,,https,Scheme of the url.
1.2.10,true,service,service.target.url.subdomain,keyword,extended,,east,The subdomain of the domain.
1.2.10,true,service,service.target.url.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
1.2.10,true,service,service.target.url.username,keyword,extended,,,Username of the request.
1.2.10,true,service,service.target.version,keyword,core,,3.2.4,Version of the service.
1.2.10,true,service,service.type,keyword,core,,elasticsearch,The type of the service.
1.2.10,true,service,service.url.domain,keyword,extended,,www.elastic.co,Domain of the url.
1.2.10,true,service,service.url.extension,keyword,extended,,png,"File extension from the request url, excluding the leading dot."
1.2.10,true,service,service.url.fragment,keyword,extended,,,Portion of the url after the `#`.
1.2.10,true,service,service.url.full,wildcard,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,service,service.url.full.text,match_only_text,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,service,service.url.original,wildcard,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.url.original.length,token_count,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.url.original.text,match_only_text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.url.original.token,text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,service,service.url.password,keyword,extended,,,Password of the request.
1.2.10,true,service,service.url.path,wildcard,extended,,,"Path of the request, such as ""/search""."
1.2.10,true,service,service.url.port,long,extended,,443,"Port of the request, such as 443."
1.2.10,true,service,service.url.query,keyword,extended,,,Query string of the request.
1.2.10,true,service,service.url.registered_domain,keyword,extended,,example.com,"The highest registered url domain, stripped of the subdomain."
1.2.10,true,service,service.url.scheme,keyword,extended,,https,Scheme of the url.
1.2.10,true,service,service.url.subdomain,keyword,extended,,east,The subdomain of the domain.
1.2.10,true,service,service.url.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
1.2.10,true,service,service.url.username,keyword,extended,,,Username of the request.
1.2.10,true,service,service.version,keyword,core,,3.2.4,Version of the service.
1.2.10,true,source,source.address,keyword,extended,,,Source network address.
1.2.10,true,source,source.as.number,long,extended,,15169,Unique number allocated to the autonomous system.
1.2.10,true,source,source.as.organization.name,keyword,extended,,Google LLC,Organization name.
1.2.10,true,source,source.as.organization.name.text,match_only_text,extended,,Google LLC,Organization name.
1.2.10,true,source,source.bytes,long,core,,184,Bytes sent from the source to the destination.
1.2.10,true,source,source.domain,keyword,core,,foo.example.com,The domain name of the source.
1.2.10,true,source,source.geo.city_name,keyword,core,,Montreal,City name.
1.2.10,true,source,source.geo.continent_code,keyword,core,,NA,Continent code.
1.2.10,true,source,source.geo.continent_name,keyword,core,,North America,Name of the continent.
1.2.10,true,source,source.geo.country_iso_code,keyword,core,,CA,Country ISO code.
1.2.10,true,source,source.geo.country_name,keyword,core,,Canada,Country name.
1.2.10,true,source,source.geo.location,geo_point,core,,"{ ""lon"": -73.614830, ""lat"": 45.505918 }",Longitude and latitude.
1.2.10,true,source,source.geo.name,keyword,extended,,boston-dc,User-defined description of a location.
1.2.10,true,source,source.geo.postal_code,keyword,core,,94040,Postal code.
1.2.10,true,source,source.geo.region_iso_code,keyword,core,,CA-QC,Region ISO code.
1.2.10,true,source,source.geo.region_name,keyword,core,,Quebec,Region name.
1.2.10,true,source,source.geo.timezone,keyword,core,,America/Argentina/Buenos_Aires,Time zone.
1.2.10,true,source,source.ip,ip,core,,,IP address of the source.
1.2.10,true,source,source.mac,keyword,core,,00-00-5E-00-53-23,MAC address of the source.
1.2.10,true,source,source.nat.ip,ip,extended,,,Source NAT ip
1.2.10,true,source,source.nat.port,long,extended,,,Source NAT port
1.2.10,true,source,source.packets,long,core,,12,Packets sent from the source to the destination.
1.2.10,true,source,source.port,long,core,,,Port of the source.
1.2.10,true,source,source.registered_domain,keyword,extended,,example.com,"The highest registered source domain, stripped of the subdomain."
1.2.10,true,source,source.subdomain,keyword,extended,,east,The subdomain of the domain.
1.2.10,true,source,source.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
1.2.10,true,source,source.user.domain,keyword,extended,,,Name of the directory the user is a member of.
1.2.10,true,source,source.user.email,keyword,extended,,,User email address.
1.2.10,true,source,source.user.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,source,source.user.full_name.text,match_only_text,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,source,source.user.group.domain,keyword,extended,,,Name of the directory the group is a member of.
1.2.10,true,source,source.user.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,source,source.user.group.name,keyword,extended,,,Name of the group.
1.2.10,true,source,source.user.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
1.2.10,true,source,source.user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,source,source.user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,source,source.user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,source,source.user.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,source,source.user.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,source,source.user.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
1.2.10,true,source,source.user.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,source,source.user.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,source,source.user.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
1.2.10,true,source,source.user.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
1.2.10,true,span,span.child.id,keyword,extended,,a33c27ae31f3c9e9,Unique identifier of the parent trace within the scope of the trace.
1.2.10,true,span,span.id,keyword,extended,,3ff9a8981b7ccd5a,Unique identifier of the span within the scope of its trace.
1.2.10,true,span,span.parent.id,keyword,extended,,a33c27ae31f3c9e9,Unique identifier of the parent trace within the scope of the trace.
1.2.10,true,trace,trace.id,keyword,extended,,4bf92f3577b34da6a3ce929d0e0e4736,Unique identifier of the trace.
1.2.10,true,transaction,transaction.id,keyword,extended,,00f067aa0ba902b7,Unique identifier of the transaction within the scope of its trace.
1.2.10,true,url,url.domain,keyword,extended,,www.elastic.co,Domain of the url.
1.2.10,true,url,url.extension,keyword,extended,,png,"File extension from the request url, excluding the leading dot."
1.2.10,true,url,url.fragment,keyword,extended,,,Portion of the url after the `#`.
1.2.10,true,url,url.full,wildcard,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,url,url.full.text,match_only_text,extended,,https://www.elastic.co:443/search?q=elasticsearch#top,Full unparsed URL.
1.2.10,true,url,url.original,wildcard,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,url,url.original.length,token_count,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,url,url.original.text,match_only_text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,url,url.original.token,text,custom,,https://www.elastic.co:443/search?q=elasticsearch#top or /search?q=elasticsearch,Unmodified original url as seen in the event source.
1.2.10,true,url,url.password,keyword,extended,,,Password of the request.
1.2.10,true,url,url.path,wildcard,extended,,,"Path of the request, such as ""/search""."
1.2.10,true,url,url.port,long,extended,,443,"Port of the request, such as 443."
1.2.10,true,url,url.query,keyword,extended,,,Query string of the request.
1.2.10,true,url,url.registered_domain,keyword,extended,,example.com,"The highest registered url domain, stripped of the subdomain."
1.2.10,true,url,url.scheme,keyword,extended,,https,Scheme of the url.
1.2.10,true,url,url.subdomain,keyword,extended,,east,The subdomain of the domain.
1.2.10,true,url,url.top_level_domain,keyword,extended,,co.uk,"The effective top level domain (com, org, net, co.uk)."
1.2.10,true,url,url.username,keyword,extended,,,Username of the request.
1.2.10,true,user,user.changes.domain,keyword,extended,,,Name of the directory the user is a member of.
1.2.10,true,user,user.changes.email,keyword,extended,,,User email address.
1.2.10,true,user,user.changes.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.changes.full_name.text,match_only_text,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.changes.group.domain,keyword,extended,,,Name of the directory the group is a member of.
1.2.10,true,user,user.changes.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,user,user.changes.group.name,keyword,extended,,,Name of the group.
1.2.10,true,user,user.changes.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
1.2.10,true,user,user.changes.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,user,user.changes.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.changes.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.changes.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.changes.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.changes.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
1.2.10,true,user,user.changes.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.changes.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.changes.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
1.2.10,true,user,user.changes.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
1.2.10,true,user,user.domain,keyword,extended,,,Name of the directory the user is a member of.
1.2.10,true,user,user.effective.domain,keyword,extended,,,Name of the directory the user is a member of.
1.2.10,true,user,user.effective.email,keyword,extended,,,User email address.
1.2.10,true,user,user.effective.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.effective.full_name.text,match_only_text,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.effective.group.domain,keyword,extended,,,Name of the directory the group is a member of.
1.2.10,true,user,user.effective.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,user,user.effective.group.name,keyword,extended,,,Name of the group.
1.2.10,true,user,user.effective.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
1.2.10,true,user,user.effective.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,user,user.effective.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.effective.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.effective.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.effective.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.effective.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
1.2.10,true,user,user.effective.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.effective.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.effective.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
1.2.10,true,user,user.effective.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
1.2.10,true,user,user.email,keyword,extended,,,User email address.
1.2.10,true,user,user.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.full_name.text,match_only_text,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.group.domain,keyword,extended,,,Name of the directory the group is a member of.
1.2.10,true,user,user.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,user,user.group.name,keyword,extended,,,Name of the group.
1.2.10,true,user,user.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
1.2.10,true,user,user.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,user,user.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
1.2.10,true,user,user.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
1.2.10,true,user,user.roles,keyword,extended,array,"[""kibana_admin"", ""reporting_user""]",Array of user roles at the time of the event.
1.2.10,true,user,user.target.domain,keyword,extended,,,Name of the directory the user is a member of.
1.2.10,true,user,user.target.email,keyword,extended,,,User email address.
1.2.10,true,user,user.target.full_name,keyword,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.target.full_name.text,match_only_text,extended,,Albert Einstein,"User's full name, if available."
1.2.10,true,user,user.target.group.domain,keyword,extended,,,Name of the directory the group is a member of.
1.2.10,true,user,user.target.group.id,keyword,extended,,,Unique identifier for the group on the system/platform.
1.2.10,true,user,user.target.group.name,keyword,extended,,,Name of the group.
1.2.10,true,user,user.target.hash,keyword,extended,,,Unique user hash to correlate information for a user in anonymized form.
1.2.10,true,user,user.target.id,keyword,core,,S-1-5-21-202424912787-2692429404-2351956786-1000,Unique identifier of the user.
1.2.10,true,user,user.target.name,keyword,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.target.name.text,match_only_text,core,,a.einstein,Short name or login of the user.
1.2.10,true,user,user.target.risk.calculated_level,keyword,extended,,High,A risk classification level calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.target.risk.calculated_score,float,extended,,880.73,A risk classification score calculated by an internal system as part of entity analytics and entity risk scoring.
1.2.10,true,user,user.target.risk.calculated_score_norm,float,extended,,88.73,A normalized risk score calculated by an internal system.
1.2.10,true,user,user.target.risk.static_level,keyword,extended,,High,"A risk classification level obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.target.risk.static_score,float,extended,,830.0,"A risk classification score obtained from outside the system, such as from some external Threat Intelligence Platform."
1.2.10,true,user,user.target.risk.static_score_norm,float,extended,,83.0,A normalized risk score calculated by an external system.
